application_id,month,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,credit_risk_score,email_is_free,phone_home_valid,phone_mobile_valid,has_other_cards,proposed_credit_limit,foreign_request,session_length_in_minutes,device_distinct_emails_8w,device_fraud_count,keep_alive_session,bank_months_count,fraud_bool
A719580,6,0.2,0.133,48,120,30,0.406,-1.0,2751,1897.3,9536.9,8365.9,1870,35,116,0,0,1,0,1500,0,7.06,1,0,0,-1,0
A719581,6,0.42,0.128,24,72,60,1.207,7.7,2921,0.0,0.0,0.0,2250,27,144,1,1,0,0,1500,0,0.54,1,0,1,22,0
A719582,6,0.31,0.009,-1,72,10,2.169,30.68,553,0.0,0.0,0.0,1113,9,113,1,1,1,0,500,0,4.88,1,0,0,3,0
A719583,6,0.56,0.429,96,36,20,0.897,-1.0,1977,2137.8,9260.0,11517.7,751,32,118,1,1,1,1,1500,0,3.79,1,0,1,3,0
A719584,6,0.59,0.867,24,9,20,2.4,9.32,4164,558.1,2772.3,3268.4,1675,19,192,0,0,1,1,2000,1,4.84,1,0,0,14,0
A719585,6,0.67,0.792,48,120,30,1.293,-1.0,4830,2816.3,12102.0,16066.2,2275,34,241,0,1,0,0,1000,0,4.52,1,0,0,8,0
A719586,6,0.44,0.768,-1,120,40,2.45,5.37,2106,4412.6,22350.7,18907.3,1895,24,181,1,1,0,0,1000,0,7.49,1,0,1,14,0
A719587,6,0.24,0.68,48,-1,10,2.053,12.64,3294,7723.4,36224.0,31279.4,976,10,71,0,1,1,1,200,1,6.65,3,0,1,3,1
A719588,6,0.38,0.115,48,36,20,0.058,29.07,4770,3448.4,18310.1,22536.4,1105,26,170,0,0,1,0,500,0,11.13,1,0,1,8,0
A719589,6,0.71,0.192,6,120,40,5.276,-1.0,5150,7255.4,29530.9,30801.7,306,40,277,1,0,1,0,2000,0,5.47,1,0,0,3,0
A719590,6,0.28,0.002,12,-1,30,1.153,-1.0,1388,6839.3,31755.6,26777.6,991,19,151,0,1,1,0,200,0,0.1,1,0,0,3,0
A719591,6,0.47,0.271,-1,9,30,7.602,18.7,790,6008.8,20652.9,23819.3,361,1,91,0,0,1,0,2000,0,8.36,1,0,0,22,0
A719592,6,0.57,0.371,24,18,30,4.772,9.34,5482,1651.2,5180.7,7180.9,1149,33,69,1,1,1,0,500,0,3.49,1,0,1,14,0
A719593,6,0.33,0.332,24,-1,40,2.903,5.32,3728,10542.9,56992.7,75239.1,1882,14,136,1,1,1,0,1000,0,10.67,1,0,0,14,0
A719594,6,0.83,0.744,96,120,20,2.638,26.86,2533,3195.4,11950.2,13160.5,734,6,137,1,1,1,0,200,0,7.86,1,0,0,14,0
A719595,6,0.29,0.545,-1,-1,30,0.651,-0.32,3331,5583.3,17430.1,13461.4,937,19,148,0,0,1,0,2000,0,4.61,1,0,1,14,0
A719596,6,0.42,0.256,12,-1,20,1.914,9.28,2461,9440.6,41705.2,36794.6,544,39,63,1,0,1,0,2000,0,3.51,2,0,1,14,0
A719597,6,0.44,0.815,96,120,50,0.109,18.41,2087,6134.2,31685.2,26108.8,1400,22,71,1,1,1,0,1000,0,3.75,1,0,0,-1,0
A719598,6,0.54,0.381,48,18,10,4.534,10.87,3987,2447.8,9126.1,9513.7,144,7,176,1,0,1,0,200,0,5.67,9,0,1,31,0
A719599,6,0.54,0.604,6,3,30,5.548,-1.0,2027,4627.0,14095.0,11635.0,2305,30,284,0,1,1,0,500,0,6.16,1,0,0,14,0
A719600,6,0.49,0.506,-1,-1,20,1.334,8.14,2157,1504.2,6122.3,8138.6,616,27,193,1,0,1,0,1500,0,9.38,1,0,0,8,0
A719601,6,0.22,0.996,48,-1,30,0.232,-1.0,2662,9393.0,48679.0,50538.7,85,8,51,0,1,1,0,1000,0,7.42,2,0,0,22,0
A719602,6,0.27,0.888,48,-1,20,1.931,-1.0,2578,9107.6,42315.6,35595.4,224,17,94,1,1,1,0,200,0,3.02,1,0,0,3,0
A719603,6,0.34,0.336,24,9,20,0.594,-1.0,3484,2369.8,7624.0,8938.0,1333,36,92,1,0,1,0,1500,0,4.07,1,0,1,8,0
A719604,6,0.99,0.562,96,-1,30,0.659,-1.0,1573,6854.2,31077.1,34133.9,2299,9,189,1,0,1,0,500,0,7.52,1,0,1,8,0
A719605,6,0.63,0.497,12,9,70,1.84,-1.0,2051,3549.1,16476.0,14866.3,955,7,106,0,0,1,0,200,0,3.49,3,0,0,22,0
A719606,6,0.56,0.479,6,3,20,1.621,-1.0,735,8360.7,35820.5,48470.7,453,18,94,1,1,1,0,1500,0,2.19,2,0,1,31,0
A719607,6,0.82,0.467,24,3,30,2.075,-1.0,3293,6273.0,31825.4,42257.1,1101,35,56,1,1,1,0,1500,0,10.09,2,1,1,22,1
A719608,6,0.67,0.052,48,9,70,7.109,16.7,2788,7494.6,22940.2,26437.5,2130,25,140,1,1,1,1,500,0,15.72,2,0,1,-1,0
A719609,6,0.56,0.668,48,-1,30,1.494,25.75,1657,8354.4,29450.9,35882.9,892,16,181,1,1,0,0,1000,0,2.98,1,0,1,8,0
A719610,6,0.7,0.697,12,3,30,7.133,2.93,1288,3950.5,17790.1,14242.6,411,8,32,1,0,1,0,2000,0,0.1,1,0,1,8,0
A719611,6,0.21,0.349,-1,-1,10,0.251,4.88,3811,5995.8,31812.1,32364.8,111,3,175,1,0,1,0,500,0,10.0,1,0,0,22,0
A719612,6,0.52,0.689,6,18,10,11.38,-1.0,2938,4933.8,16570.5,17054.0,2011,32,59,0,1,0,0,500,0,4.55,2,0,1,22,0
A719613,6,0.54,0.812,96,3,20,0.995,20.12,2985,6918.8,25086.4,33960.2,1922,21,212,0,1,1,1,200,0,9.36,1,0,1,31,0
A719614,6,0.99,0.059,96,9,20,2.046,10.77,2759,6644.5,31959.5,40806.4,1097,11,70,1,0,1,0,200,1,5.84,1,0,0,22,0
A719615,6,0.79,0.68,96,9,30,2.755,-1.0,4437,7929.9,40955.4,49168.4,538,27,156,1,0,1,1,2000,0,3.49,1,0,0,-1,0
A719616,6,0.47,0.447,96,72,40,2.115,10.17,3022,6707.2,21275.2,16892.0,709,18,135,0,1,1,0,1500,0,5.59,2,0,1,-1,0
A719617,6,0.07,0.987,96,18,10,3.823,-0.21,4366,6962.1,33640.4,40275.0,1311,13,2,0,0,1,0,1000,0,3.24,1,0,1,-1,0
A719618,6,0.54,0.36,96,72,20,3.809,18.31,3707,5860.2,19905.7,18334.1,2369,9,329,1,0,1,0,200,0,4.4,1,0,1,14,0
A719619,6,0.79,0.138,6,-1,10,0.448,20.66,1394,4134.1,15588.2,15067.0,1069,25,148,0,1,1,0,1000,0,10.63,1,0,1,22,0
A719620,6,0.52,0.319,24,120,40,2.247,5.75,1720,4222.6,15901.2,20146.7,2272,17,7,0,1,1,0,1000,0,1.71,1,0,1,8,0
A719621,6,0.58,0.089,-1,120,30,2.259,-1.0,4014,1057.1,5169.1,5208.7,603,13,109,1,1,1,0,200,0,8.32,1,0,1,3,0
A719622,6,0.27,0.576,96,120,10,2.614,-1.0,4854,6159.4,29740.4,20870.6,1363,5,-55,1,0,1,0,500,0,5.93,5,0,1,14,1
A719623,6,0.61,0.63,48,18,50,0.19,17.91,886,3044.4,14607.3,11021.6,696,26,228,0,0,1,0,500,0,7.35,1,0,1,3,0
A719624,6,0.63,0.428,96,120,30,4.711,27.14,1181,1499.4,5746.9,7528.1,1783,11,136,0,0,1,0,200,0,12.77,1,0,1,3,0
A719625,6,0.68,0.531,24,72,10,1.21,-1.0,2684,4310.6,16175.7,11780.2,398,38,91,0,1,1,0,1000,0,5.68,1,0,1,31,0
A719626,6,0.53,0.44,24,-1,10,1.012,31.58,4388,2891.1,15540.2,16072.8,820,16,103,1,0,0,0,2000,0,5.88,5,0,0,8,0
A719627,6,0.23,0.586,96,3,30,0.863,2.9,400,994.9,3666.3,4013.4,877,21,179,1,1,1,0,1000,0,2.79,1,0,1,3,0
A719628,6,0.65,0.722,24,120,40,0.454,-1.0,3383,3421.2,14664.4,19996.3,1934,1,206,0,0,1,0,1000,0,5.26,1,0,0,8,0
A719629,6,0.66,0.374,12,-1,20,2.563,29.09,2787,7549.0,29582.5,24194.1,1588,2,145,0,1,1,0,500,0,4.91,1,0,0,14,0
A719630,6,0.65,0.39,-1,120,10,0.335,15.34,2709,3376.2,14038.0,18865.5,2238,6,127,1,0,1,0,2000,0,9.39,1,0,1,22,0
A719631,6,0.05,0.462,48,-1,40,1.858,18.78,4972,1456.5,4373.7,3986.6,460,21,67,1,1,1,0,2000,0,4.05,1,0,1,3,0
A719632,6,0.57,0.605,96,3,40,0.17,-1.0,2633,4743.5,23523.1,32284.9,2011,15,242,0,1,1,1,2000,0,7.01,1,0,1,3,0
A719633,6,0.23,0.416,48,120,70,6.54,-1.0,204,7613.9,24432.1,26524.6,1869,7,51,1,0,0,0,500,0,5.21,1,0,1,3,0
A719634,6,0.31,0.802,6,72,70,1.345,-1.0,5485,2696.7,9495.8,10886.6,573,23,241,1,0,1,0,500,0,2.05,1,0,1,3,0
A719635,6,0.35,0.995,24,120,30,0.656,2.42,2730,8226.3,37268.7,37676.2,1864,27,127,1,0,1,0,2000,0,11.05,1,0,1,8,0
A719636,6,0.44,0.973,96,72,70,1.149,11.91,4009,4084.7,14386.1,15496.1,1514,39,126,1,1,1,1,1500,0,10.33,1,0,1,3,0
A719637,6,0.29,0.422,6,-1,70,6.605,-1.0,3715,1363.2,6448.3,8355.8,1966,30,165,1,0,1,0,1500,0,2.78,1,0,0,22,0
A719638,6,0.44,0.402,12,18,40,0.805,7.12,1446,6974.3,27071.7,35203.6,1610,30,257,1,0,1,0,500,0,2.88,1,0,1,22,0
A719639,6,0.82,0.489,24,-1,10,0.436,29.75,4251,807.7,3768.4,4211.7,1129,11,178,1,0,1,0,200,0,6.61,1,0,0,14,0
A719640,6,0.49,0.913,24,-1,10,2.12,8.9,2243,2594.6,10648.4,9247.2,480,18,93,1,0,1,0,500,0,13.79,1,0,0,22,0
A719641,6,0.25,0.941,6,3,20,2.828,2.57,596,8485.8,39560.2,38559.0,953,26,124,0,1,1,0,500,0,8.16,1,0,0,22,0
A719642,6,0.39,0.262,96,36,50,3.159,8.04,1737,7981.4,26416.6,26448.2,1533,7,99,1,1,1,0,1500,1,3.02,1,0,1,14,1
A719643,6,0.39,0.523,48,120,60,1.468,4.89,416,6349.5,20948.9,23843.5,1580,17,196,0,0,1,0,2000,0,7.47,1,0,1,31,0
A719644,6,0.25,0.857,96,18,40,1.559,19.21,876,2549.7,9161.7,11723.0,1164,3,173,1,0,1,0,500,0,8.8,1,0,1,3,0
A719645,6,0.54,0.351,6,120,20,2.059,10.6,1678,2023.8,8047.6,10258.1,639,11,292,1,1,1,0,200,0,2.65,1,0,0,-1,0
A719646,6,0.45,0.723,24,72,20,3.263,20.88,1493,9034.6,48210.0,50837.5,619,10,160,1,0,1,1,1000,0,8.61,1,1,0,-1,1
A719647,6,0.9,0.048,6,18,30,0.149,-1.0,2491,6900.2,27158.5,33476.4,486,16,197,0,1,1,0,200,0,8.9,1,0,0,3,0
A719648,6,0.76,0.073,24,36,50,4.332,25.61,5365,0.0,0.0,0.0,1652,1,192,1,1,1,0,1000,0,3.18,1,0,0,31,0
A719649,6,0.99,0.727,-1,36,30,1.809,-1.0,4033,8913.8,42840.3,44042.8,1769,29,195,0,1,1,1,1000,0,8.63,1,0,1,22,0
A719650,6,0.55,0.516,96,120,20,0.354,27.72,4649,10050.8,52250.9,72245.9,2265,28,255,1,0,1,1,200,0,3.87,2,0,1,-1,0
A719651,6,0.49,0.469,-1,120,10,4.451,26.45,2327,3691.3,14726.6,13690.4,978,38,137,0,1,1,0,200,0,5.13,3,0,1,8,0
A719652,6,0.72,0.606,12,120,40,6.129,5.78,140,10964.5,39030.3,40486.3,1414,18,222,1,0,1,0,1500,0,7.86,1,0,0,31,0
A719653,6,0.69,0.886,-1,72,20,0.925,30.2,3406,4335.1,16778.0,21196.2,2242,10,172,1,1,1,0,500,0,8.29,1,0,0,14,0
A719654,6,0.48,0.31,6,18,20,1.572,14.85,2486,7024.4,29504.7,28571.5,1962,15,116,0,1,1,0,200,0,8.27,1,0,1,-1,0
A719655,6,0.63,0.639,6,120,10,2.918,31.05,3340,4414.3,16954.5,17880.3,1460,0,153,1,1,1,0,1000,0,12.76,1,0,1,31,0
A719656,6,0.55,0.037,-1,3,30,0.206,18.11,4638,6298.6,28883.2,29908.6,2019,37,182,0,1,1,0,500,0,11.62,3,0,1,22,0
A719657,6,0.93,0.234,6,120,40,8.2,25.89,970,4601.6,19060.8,26003.5,1988,35,124,1,0,1,0,500,0,6.17,1,0,1,-1,0
A719658,6,0.99,0.866,6,18,40,7.436,-1.0,3823,5167.0,17449.7,14821.8,1442,17,258,1,0,1,0,500,0,7.61,1,0,1,31,0
A719659,6,0.34,0.032,-1,9,20,0.071,4.42,4624,1301.8,5257.6,6698.3,992,38,206,0,0,1,0,1000,0,1.99,1,0,0,3,0
A719660,6,0.86,0.515,24,72,20,9.666,3.47,4195,3016.4,13603.1,10961.4,353,16,200,0,0,0,0,1000,0,6.27,2,0,0,22,0
A719661,6,0.99,0.205,96,3,20,1.661,10.66,5197,2899.3,13843.4,15037.2,1551,21,117,0,1,1,0,200,0,10.69,1,0,1,-1,0
A719662,6,0.47,0.576,6,120,40,2.169,-1.0,1647,1505.6,6467.6,8204.8,92,32,243,1,1,1,0,2000,0,11.62,3,0,1,31,0
A719663,6,0.7,0.821,96,120,30,0.339,-1.0,5261,3127.9,15502.5,12436.2,1632,32,266,1,1,0,0,500,0,5.83,1,0,1,31,0
A719664,6,0.38,0.805,24,72,60,0.205,-1.0,1490,5162.8,19157.8,18417.5,1240,9,274,1,1,1,1,2000,0,6.03,2,0,0,22,0
A719665,6,0.52,0.571,48,72,20,3.709,-1.0,332,2040.0,9888.7,9491.2,1281,22,123,0,1,1,0,200,0,7.05,1,0,0,-1,0
A719666,6,0.94,0.522,96,36,70,4.782,12.27,2391,3757.2,11923.8,13369.2,160,28,98,1,0,1,0,1000,0,7.48,1,0,1,31,0
A719667,6,0.7,0.023,24,3,40,6.419,18.51,636,4489.1,24455.5,30137.3,736,36,199,1,0,1,0,1000,0,8.94,1,0,1,22,0
A719668,6,0.21,0.795,12,120,50,1.481,7.63,64,6552.4,23679.2,19035.7,344,36,148,0,1,1,0,200,0,0.83,1,0,1,3,0
A719669,6,0.99,0.744,12,120,30,0.164,9.58,677,6278.3,26209.2,27957.4,494,32,106,1,1,1,0,1000,0,5.13,2,0,1,31,1
A719670,6,0.61,0.905,6,3,70,0.06,1.69,2454,10295.0,52702.6,38480.9,944,15,170,1,1,1,1,200,0,6.14,5,2,1,8,0
A719671,6,0.31,0.231,24,3,30,0.473,-1.0,247,4697.4,19971.8,18628.9,1032,10,59,0,0,0,0,200,0,10.52,1,0,1,-1,0
A719672,6,0.4,0.27,24,3,30,3.598,25.58,3480,5781.9,26816.1,33704.5,2168,18,143,1,0,1,0,200,0,6.88,1,1,0,22,0
A719673,6,0.37,0.232,12,3,50,1.444,23.06,5315,7249.4,26977.9,27454.4,541,7,147,0,0,1,0,1500,0,14.7,1,0,0,8,0
A719674,6,0.28,0.104,48,3,70,5.332,-1.0,354,8449.1,30347.3,42381.7,57,29,142,1,0,1,1,200,0,2.54,1,0,0,8,0
A719675,6,0.19,0.096,24,72,30,4.158,19.69,585,9621.2,51299.9,55086.1,1713,40,150,0,0,1,0,1500,0,7.19,1,0,1,3,0
A719676,6,0.78,0.773,48,3,30,7.423,29.45,1180,2875.6,9032.2,9739.0,274,33,152,0,1,0,0,2000,0,8.74,1,0,1,8,0
A719677,6,0.28,0.105,6,18,30,1.329,-1.0,2054,3045.1,11066.8,13151.4,1424,8,217,1,1,1,1,2000,0,0.1,1,1,1,14,0
A719678,6,0.53,0.079,12,3,60,0.596,-1.0,1539,7691.6,29849.5,32833.3,1437,10,186,1,0,1,0,500,0,5.42,1,0,1,14,0
A719679,6,0.62,0.914,-1,18,60,5.394,7.34,2263,10343.8,54894.6,69935.9,1431,36,243,1,1,1,1,200,0,6.56,1,0,1,-1,0
A719680,6,0.72,0.652,24,18,40,2.09,4.84,2466,3005.8,11771.4,12697.9,605,38,124,1,1,1,0,500,0,9.18,1,0,0,22,0
A719681,6,0.3,0.76,96,72,60,4.686,-1.0,584,2652.8,8477.5,11476.0,507,11,45,1,0,1,0,500,0,7.82,1,1,0,-1,0
A719682,6,0.62,0.897,24,3,10,3.464,40.53,4344,4627.0,24821.2,17419.0,1183,27,190,1,1,1,1,500,0,6.11,1,0,0,8,0
A719683,6,0.94,0.151,48,120,60,12.366,21.24,3318,6983.6,28918.6,26140.9,1122,25,99,1,1,0,0,2000,0,4.68,1,0,1,31,0
A719684,6,0.51,0.172,-1,72,50,2.522,18.4,736,136.3,716.1,672.7,629,5,175,1,0,1,1,200,0,0.1,1,0,0,3,0
A719685,6,0.48,0.791,96,3,40,0.77,21.94,2690,446.2,1824.4,2108.2,2100,11,146,1,1,1,0,1000,0,6.21,1,0,0,14,0
A719686,6,0.16,0.036,96,120,50,0.132,23.53,171,7053.3,23088.4,24796.0,1530,16,119,0,0,0,0,2000,0,2.73,1,0,1,8,0
A719687,6,0.59,0.263,24,72,30,1.344,-1.0,1234,2868.0,9405.2,11703.6,1936,25,51,0,0,1,0,2000,0,12.35,1,0,0,-1,0
A719688,6,0.61,0.932,12,18,50,1.769,6.64,1463,5635.9,29252.2,27818.6,1152,22,106,0,0,1,0,500,0,1.53,1,1,1,31,0
A719689,6,0.78,0.164,96,18,10,0.097,7.49,4129,0.0,0.0,0.0,1949,20,214,0,0,1,0,2000,0,8.79,1,1,0,14,0
A719690,6,0.71,0.517,48,36,60,4.697,7.66,5235,939.8,3664.4,4464.1,2361,3,50,0,1,1,1,200,0,4.25,1,1,0,-1,0
A719691,6,0.35,0.086,6,72,20,1.841,-1.0,5214,0.0,0.0,0.0,981,29,220,0,1,1,0,1500,0,10.33,1,0,1,14,0
A719692,6,0.01,0.781,24,3,10,1.673,16.96,4231,6603.8,30199.5,30171.8,2239,24,192,1,1,1,0,500,0,1.56,1,0,1,14,0
A719693,6,0.29,0.829,12,120,20,1.638,20.13,598,1389.4,6174.0,6748.3,1602,21,56,0,0,1,1,200,0,6.59,1,0,0,8,0
A719694,6,0.67,0.236,-1,18,30,2.147,-1.0,369,100.7,549.1,528.6,2345,39,169,1,1,1,1,200,0,7.94,1,0,0,8,0
A719695,6,0.14,0.603,-1,3,70,5.555,7.72,5004,1350.1,5523.0,4534.8,1212,38,204,1,1,1,0,1000,0,10.68,1,0,1,22,0
A719696,6,0.73,0.528,48,120,30,0.637,9.19,291,8482.6,41781.9,33997.4,1669,38,131,1,0,1,0,2000,0,7.25,1,0,1,31,1
A719697,6,0.66,0.928,-1,-1,20,11.837,9.15,3899,6162.8,20975.9,16053.6,1577,22,104,0,0,1,0,500,0,5.74,2,0,1,8,0
A719698,6,0.72,0.832,48,-1,20,0.322,-1.0,5280,7007.1,23993.7,28157.8,685,14,97,1,0,1,0,500,0,4.34,1,0,0,-1,0
A719699,6,0.49,0.481,96,9,60,0.213,13.61,3033,9298.6,35464.3,39745.4,786,38,189,1,1,1,0,1000,0,7.8,1,0,0,22,0
A719700,6,0.66,0.47,48,36,20,3.505,-1.0,715,5851.1,25754.4,27705.8,262,16,-48,1,1,1,1,1500,0,8.29,1,0,1,31,0
A719701,6,0.27,0.557,6,3,70,0.588,-1.0,3652,7669.5,27367.4,28051.2,369,27,183,1,0,1,0,2000,0,6.02,5,0,1,14,0
A719702,6,0.6,0.674,6,36,10,1.796,17.09,2988,2346.1,7102.6,7093.6,1086,3,189,1,1,1,1,1000,0,3.53,1,0,1,8,0
A719703,6,0.91,0.893,-1,3,20,4.44,1.95,4325,7042.2,21348.0,26228.4,2083,19,197,0,0,1,1,2000,0,8.3,1,0,1,22,0
A719704,6,0.74,0.673,12,120,30,4.581,13.67,3685,4735.6,23165.1,30315.1,1696,6,24,1,1,1,1,1000,0,10.15,1,0,0,14,0
A719705,6,0.43,0.027,-1,3,20,3.315,10.75,1577,4099.4,22466.7,21263.8,2214,29,186,1,1,1,0,1500,0,2.86,1,0,0,3,0
A719706,6,0.81,0.725,-1,36,50,11.307,0.25,4708,4164.9,22330.7,15863.8,1314,35,129,0,0,1,0,200,0,9.77,1,0,1,8,0
A719707,6,0.03,0.202,6,-1,70,2.437,10.55,1965,1642.8,6074.7,8316.5,621,30,241,0,0,1,0,1000,0,8.02,1,0,1,22,0
A719708,6,0.11,0.229,6,18,30,2.319,21.83,1067,8653.7,39358.6,38368.7,49,15,91,1,0,1,1,200,0,4.91,1,0,1,22,0
A719709,6,0.69,0.486,-1,36,60,5.252,11.11,1793,5264.6,28584.9,30068.1,1091,13,106,0,1,1,0,1000,0,10.85,1,0,1,-1,0
A719710,6,0.81,0.985,12,3,30,0.603,8.02,4428,345.8,1655.4,2313.9,809,22,212,1,0,1,0,500,0,9.04,1,0,0,8,0
A719711,6,0.53,0.459,12,36,10,6.78,6.96,3879,3508.9,15735.3,20185.2,1181,19,129,1,0,1,0,1500,0,5.2,2,0,0,31,0
A719712,6,0.58,0.659,-1,36,20,0.062,6.76,1922,6837.8,24179.2,29412.7,1594,11,194,1,0,1,0,200,0,5.32,1,0,0,3,0
A719713,6,0.38,0.201,24,3,20,4.157,9.08,4999,3481.0,11954.1,12185.6,2161,11,75,0,0,1,1,200,0,5.71,1,0,0,-1,0
A719714,6,0.61,0.484,48,36,30,0.938,10.27,1074,2003.5,6694.2,7899.5,1589,23,121,0,0,1,0,1000,0,13.14,1,0,0,22,0
A719715,6,0.32,0.934,24,9,40,0.835,8.29,4679,1536.9,7221.8,9159.9,2132,36,159,1,0,1,0,200,0,8.99,5,0,1,3,0
A719716,6,0.99,0.37,24,3,60,0.123,23.11,3427,7070.9,24483.7,34031.7,1355,35,202,0,1,1,0,1500,0,3.2,1,0,1,-1,0
A719717,6,0.24,0.394,12,72,60,1.625,8.27,2092,5886.7,28729.0,33249.8,1881,37,141,1,1,1,0,500,0,8.13,1,0,0,-1,0
A719718,6,0.28,0.064,48,18,30,0.812,-1.0,2380,4429.6,16838.3,22909.8,1075,36,153,1,1,1,0,500,0,4.37,5,0,0,14,0
A719719,6,0.51,0.177,-1,3,50,3.371,-1.0,4599,7071.5,38482.6,29983.2,244,9,182,1,1,0,0,500,0,7.85,1,0,0,31,0
A719720,6,0.47,0.413,96,9,30,1.886,-1.0,1710,1914.1,8515.2,9370.4,1692,12,60,0,0,1,0,2000,0,2.41,1,0,0,31,0
A719721,6,0.72,0.087,-1,18,40,0.27,13.71,2425,8385.3,33638.6,45959.3,1669,7,209,0,1,0,0,1000,0,12.12,5,0,1,14,0
A719722,6,0.48,0.713,96,9,40,0.39,-1.0,1689,1320.6,5516.6,5960.8,1478,27,170,1,1,1,0,200,0,3.75,1,0,0,-1,0
A719723,6,0.42,0.24,96,36,40,0.629,-1.0,1650,3381.8,13922.3,13309.4,2306,13,120,1,1,1,0,2000,0,7.68,1,0,1,3,0
A719724,6,0.42,0.668,96,-1,30,1.497,14.5,4533,2041.2,10405.0,11827.0,581,34,158,1,0,1,0,1000,0,4.78,1,0,0,31,0
A719725,6,0.34,0.756,6,120,20,1.281,5.95,2360,1475.9,4495.4,4854.9,1815,4,126,1,0,0,0,1000,0,3.91,2,0,1,14,0
A719726,6,0.18,0.341,24,120,40,0.327,10.16,487,2700.9,13797.1,16627.8,1799,33,131,0,0,0,1,2000,0,2.96,1,0,0,-1,0
A719727,6,0.14,0.953,12,36,40,3.863,34.4,4510,4266.0,21984.4,30245.8,884,28,159,0,1,0,0,1500,0,9.79,1,0,0,3,0
A719728,6,0.2,0.438,12,72,70,0.098,12.16,1738,4324.1,14964.5,15374.5,1308,9,52,1,0,1,0,500,0,8.14,1,0,0,22,0
A719729,6,0.72,0.715,-1,9,40,1.521,11.95,1495,5435.3,22951.0,27601.9,1761,39,106,0,0,1,0,500,1,8.11,1,0,0,22,0
A719730,6,0.79,0.6,48,-1,30,1.495,-1.0,4667,2446.0,9680.9,12133.6,347,19,251,1,0,0,0,200,0,8.02,1,0,1,-1,0
A719731,6,0.89,0.485,48,36,40,0.143,-1.0,1804,2694.4,8200.5,6000.8,1753,3,311,0,0,1,0,1500,0,10.13,1,0,1,22,0
A719732,6,0.79,0.14,96,9,40,1.251,-1.0,454,0.0,0.0,0.0,758,8,159,1,1,1,0,1500,0,10.75,1,0,0,31,0
A719733,6,0.38,0.91,6,72,60,0.878,8.04,4967,11315.5,39804.7,44404.8,1963,17,126,0,1,1,0,200,0,6.01,1,0,0,14,0
A719734,6,0.65,0.506,12,18,40,1.088,20.87,452,4767.7,24423.1,18064.8,375,3,205,0,0,1,0,1000,0,7.08,2,0,0,22,0
A719735,6,0.29,0.292,12,36,40,2.921,4.46,5019,4894.0,18581.0,16663.0,1428,36,125,1,0,1,1,2000,1,3.89,1,0,1,8,0
A719736,6,0.67,0.276,6,-1,30,0.406,13.16,1419,7260.1,39593.9,38082.2,1251,13,113,0,0,1,0,1000,0,6.2,1,0,1,31,0
A719737,6,0.55,0.459,6,18,30,1.673,1.14,974,4910.0,16491.4,21428.4,1968,21,93,1,1,1,0,1500,0,10.4,1,1,1,-1,0
A719738,6,0.66,0.039,48,18,10,3.793,18.92,50,549.4,2185.9,2430.5,723,25,174,1,0,1,0,1000,0,9.97,5,0,0,22,0
A719739,6,0.99,0.041,12,36,50,1.711,0.04,4473,1545.4,6990.2,6444.9,1639,37,212,0,1,1,0,2000,0,4.82,1,0,0,31,0
A719740,6,0.29,0.314,12,18,30,0.708,-1.0,723,6921.1,23421.7,16928.0,1116,34,116,0,0,1,0,200,0,3.59,1,0,0,31,0
A719741,6,0.46,0.906,-1,72,40,2.527,3.1,1464,7296.0,28267.4,29625.5,484,22,102,0,1,0,0,1000,0,8.97,1,0,0,-1,0
A719742,6,0.45,0.362,48,3,60,2.07,-1.0,3153,4927.9,22258.1,28859.3,912,14,120,1,1,0,0,1500,0,10.61,1,0,0,31,0
A719743,6,0.29,0.75,-1,72,60,0.774,-1.0,2837,3107.6,15721.6,15069.7,873,20,200,1,0,1,1,1500,0,3.96,1,0,1,22,0
A719744,6,0.26,0.5,48,72,20,10.342,19.15,1227,4170.9,16658.2,23023.4,1324,17,120,1,0,1,0,500,0,3.67,1,0,1,31,0
A719745,6,0.54,0.405,24,18,30,0.797,-1.0,4523,11584.9,35914.0,29915.9,609,13,224,1,1,0,0,1500,0,3.64,1,0,0,31,0
A719746,6,0.62,0.913,6,36,10,2.302,-1.0,4251,2340.7,11916.0,11882.1,2242,27,137,1,0,1,1,2000,0,5.14,2,0,1,8,0
A719747,6,0.4,0.165,6,-1,40,0.387,1.03,1977,9032.5,30659.8,28346.8,171,35,65,1,0,1,0,1000,0,9.92,1,0,1,3,0
A719748,6,0.73,0.357,6,18,10,9.989,14.22,3250,4732.6,17514.2,17553.1,1920,40,101,0,1,1,0,200,0,2.71,1,0,0,22,0
A719749,6,0.55,0.021,96,9,20,1.22,27.54,2914,8825.8,42435.3,51530.1,802,34,121,1,1,1,0,2000,0,5.73,2,0,1,22,0
A719750,6,0.91,0.019,-1,72,20,6.205,2.98,1770,1162.0,4571.9,5078.2,1839,34,164,1,0,1,0,500,0,4.88,1,0,1,14,0
A719751,6,0.51,0.219,24,18,30,6.332,4.23,2776,1359.0,7448.5,9555.9,995,31,209,0,1,1,0,1500,0,9.31,1,0,1,31,0
A719752,6,0.78,0.175,6,36,70,0.827,19.1,4988,7751.0,31032.3,27299.0,2369,34,62,1,1,1,0,1500,0,4.74,1,0,1,14,0
